creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag
EDU_0796,Data Science,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",3,51223,2774,531,477,328,22,INDIA,Hindi,interview-prep;step-by-step
EDU_0797,Algorithms,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,4,130039,4588,540,416,253,22,INDIA,English,quick-start
EDU_0798,Python,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",7,80039,2819,498,416,252,29,INDIA,English,interview-prep;theory
EDU_0799,PostgreSQL,Web development portfolio: 10 projects to showcase your skills and impress employers,2,19031,970,216,170,118,7,INDIA,Hindi,tutorial
EDU_0800,Django,"Career transition to tech: portfolio building, networking, and landing your first developer job",5,167055,5334,519,299,158,10,INDIA,Hindi,project-based;practical
EDU_0801,JavaScript,Frontend development with React and Redux: building scalable web applications with modern practices,3,20890,1151,222,199,119,10,INDIA,Hindi,theory
EDU_0802,Django,"Career transition to tech: portfolio building, networking, and landing your first developer job",3,24923,1020,86,57,31,3,INDIA,Hindi,interview-prep;theory
EDU_0803,Analytics,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",5,11702,333,38,24,13,0,INDIA,Hindi,practical
EDU_0804,Interview Preparation,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,123549,7598,1553,1306,853,88,INDIA,Hindi,theory;career-guidance
EDU_0805,Web Development,Frontend development with React and Redux: building scalable web applications with modern practices,4,73776,2555,229,131,69,6,INDIA,Hindi,theory;project-based
EDU_0806,System Design,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",4,8443,334,34,26,15,0,INDIA,English,theory;career-guidance
EDU_0807,Programming Fundamentals,"Software engineering best practices: clean code, testing, and agile development methodologies",3,37751,1542,238,153,87,8,INDIA,English,step-by-step;advanced
EDU_0808,Node.js,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",3,36599,999,111,77,41,4,INDIA,Telugu,tutorial
EDU_0809,Django,"Software engineering best practices: clean code, testing, and agile development methodologies",3,5924,199,30,25,13,0,INDIA,English,tutorial
EDU_0810,DevOps;Web Development,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",2,66377,2304,274,198,96,11,INDIA,Telugu,project-based;quick-start
EDU_0811,React,React Native mobile development: cross-platform apps with navigation and state management,5,12021,514,54,41,27,3,INDIA,Hindi,tutorial
EDU_0812,MongoDB,"Software engineering best practices: clean code, testing, and agile development methodologies",1,71058,3053,422,305,196,11,INDIA,English,career-guidance
EDU_0813,Django,Web development portfolio: 10 projects to showcase your skills and impress employers,3,14019,487,96,73,37,3,INDIA,English,advanced;theory
EDU_0814,Java,"Software engineering best practices: clean code, testing, and agile development methodologies",2,97705,3693,402,291,123,11,INDIA,Telugu,beginner-friendly;tutorial
EDU_0815,Python;Cloud Computing,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,2,25794,2011,412,370,277,6,INDIA,English,advanced
EDU_0816,Programming Fundamentals;Algorithms,"Software engineering best practices: clean code, testing, and agile development methodologies",5,9291,317,49,32,13,0,INDIA,English,beginner-friendly;advanced
EDU_0817,Backend Development,System design interview masterclass: scalability patterns and distributed systems architecture,3,8308,321,43,32,19,1,INDIA,English,practical
EDU_0818,Flask,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,4,43726,1660,144,94,48,3,INDIA,English,quick-start
EDU_0819,Algorithms;System Design,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,3,40597,1638,223,166,95,10,INDIA,English,beginner-friendly
EDU_0820,Data Science,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",3,4518,188,37,33,24,1,INDIA,Hindi,quick-start;tutorial
EDU_0821,Statistics;Flask,Web development portfolio: 10 projects to showcase your skills and impress employers,2,62964,3193,527,428,263,17,INDIA,English,hands-on
EDU_0822,Career Guidance;Backend Development,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,2,40916,2417,536,482,343,28,INDIA,English,theory;career-guidance
EDU_0823,Web Development;Flask,Web development portfolio: 10 projects to showcase your skills and impress employers,2,86934,4092,520,368,236,8,INDIA,English,quick-start
EDU_0824,Artificial Intelligence,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",2,6392,161,21,14,7,0,INDIA,Hindi,step-by-step;theory
EDU_0825,Machine Learning;Career Guidance,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",5,18939,844,156,108,68,4,INDIA,English,comprehensive;quick-start
EDU_0826,MongoDB;SQL,"Career transition to tech: portfolio building, networking, and landing your first developer job",3,10410,504,62,45,32,2,INDIA,Hindi,career-guidance
EDU_0827,Django,"Software engineering best practices: clean code, testing, and agile development methodologies",2,8000,239,21,16,9,0,INDIA,Hindi,interview-prep;theory
EDU_0828,C++,"Career transition to tech: portfolio building, networking, and landing your first developer job",1,29391,1359,226,182,121,8,INDIA,English,career-guidance
EDU_0829,MongoDB;PostgreSQL,"Software engineering best practices: clean code, testing, and agile development methodologies",4,6482,228,47,35,20,1,INDIA,Hindi,hands-on;practical
EDU_0830,Backend Development,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",3,44682,1466,237,199,110,3,INDIA,English,step-by-step;hands-on
EDU_0831,Flask;Statistics,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,3,6173,290,41,26,13,1,INDIA,Hindi,step-by-step
EDU_0832,Software Engineering,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,1,294822,13251,1243,667,393,23,INDIA,Telugu,tutorial
EDU_0833,Data Structures;Software Engineering,"Software engineering best practices: clean code, testing, and agile development methodologies",3,48575,1644,243,213,135,16,INDIA,English,interview-prep
EDU_0834,Artificial Intelligence;Analytics,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",3,27050,853,72,47,22,1,INDIA,Telugu,beginner-friendly;hands-on
EDU_0835,Java;Software Engineering,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,6809,177,28,20,10,0,INDIA,English,comprehensive;hands-on
EDU_0836,SQL;JavaScript,"Database design fundamentals: normalization, indexing, and performance optimization strategies",1,10556,687,126,113,84,5,INDIA,English,quick-start;interview-prep
EDU_0837,Web Development;SQL,Frontend development with React and Redux: building scalable web applications with modern practices,2,38515,1808,369,320,240,19,INDIA,Hindi,project-based
EDU_0838,Frontend Development,Frontend development with React and Redux: building scalable web applications with modern practices,4,18680,885,115,83,47,2,INDIA,English,beginner-friendly;practical
EDU_0839,Backend Development,"Database design fundamentals: normalization, indexing, and performance optimization strategies",3,29650,979,163,146,86,9,INDIA,Hindi,career-guidance
EDU_0840,Python;Frontend Development,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",5,139308,6839,1151,749,513,15,INDIA,English,step-by-step;comprehensive
EDU_0841,SQL,"Database design fundamentals: normalization, indexing, and performance optimization strategies",2,4781,305,69,62,46,1,INDIA,English,beginner-friendly
EDU_0842,MongoDB;Analytics,"Software engineering best practices: clean code, testing, and agile development methodologies",3,3749,179,16,12,6,0,INDIA,English,advanced;theory
EDU_0843,SQL,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",2,28388,1539,268,217,140,3,INDIA,Hindi,advanced;step-by-step
EDU_0844,PostgreSQL,"Career transition to tech: portfolio building, networking, and landing your first developer job",6,73091,1278,150,98,57,4,INDIA,Telugu,advanced
EDU_0845,Career Guidance;JavaScript,Web development portfolio: 10 projects to showcase your skills and impress employers,2,61000,4045,910,819,614,55,INDIA,English,interview-prep;hands-on
EDU_0846,Algorithms;PostgreSQL,Data structures and algorithms: coding interview preparation with 200+ practice problems,2,32155,1338,214,192,144,5,INDIA,Telugu,beginner-friendly
EDU_0847,Node.js,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",5,27961,666,79,59,28,1,INDIA,Hindi,advanced
EDU_0848,Interview Preparation,Data structures and algorithms: coding interview preparation with 200+ practice problems,5,28641,1329,201,153,114,8,INDIA,English,project-based
EDU_0849,Mobile Development,Frontend development with React and Redux: building scalable web applications with modern practices,4,11883,423,53,40,22,1,INDIA,English,comprehensive
EDU_0850,Career Guidance,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,10,19021,520,52,30,12,0,INDIA,Telugu,beginner-friendly;step-by-step
EDU_0851,Career Guidance;Artificial Intelligence,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,7,4805,133,11,7,3,0,INDIA,Telugu,project-based;practical
EDU_0852,MongoDB;Analytics,Web development portfolio: 10 projects to showcase your skills and impress employers,2,72808,3118,416,301,173,9,INDIA,English,project-based;beginner-friendly
EDU_0853,Database Management;DevOps,"Career transition to tech: portfolio building, networking, and landing your first developer job",14,20865,536,21,13,6,0,INDIA,Telugu,comprehensive
EDU_0854,Software Engineering,System design interview masterclass: scalability patterns and distributed systems architecture,1,32927,1126,152,125,64,4,INDIA,Hindi,theory
EDU_0855,Artificial Intelligence;Coding Practice,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",5,18316,380,29,19,8,0,INDIA,Telugu,project-based
EDU_0856,MongoDB,"Software engineering best practices: clean code, testing, and agile development methodologies",2,126646,3354,341,222,145,10,INDIA,Telugu,beginner-friendly;project-based
EDU_0857,Analytics;Flask,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",3,8656,372,51,40,23,2,INDIA,Hindi,beginner-friendly;practical
EDU_0858,Career Guidance;Database Management,"Career transition to tech: portfolio building, networking, and landing your first developer job",3,95705,5575,1187,1068,799,22,INDIA,English,career-guidance;advanced
EDU_0859,Algorithms;Statistics,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,1,50000,2591,438,316,185,4,INDIA,English,beginner-friendly
EDU_0860,Web Development;Deep Learning,Web development portfolio: 10 projects to showcase your skills and impress employers,4,53923,1958,281,204,88,6,INDIA,Hindi,quick-start
EDU_0861,Algorithms;System Design,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,10,5027,107,10,5,1,0,INDIA,Telugu,theory
EDU_0862,Career Guidance,"Career transition to tech: portfolio building, networking, and landing your first developer job",3,32001,2024,404,363,265,10,INDIA,English,practical;tutorial
EDU_0863,Coding Practice,"Career transition to tech: portfolio building, networking, and landing your first developer job",5,10175,222,12,6,2,0,INDIA,Telugu,beginner-friendly;career-guidance
EDU_0864,C++,Web development portfolio: 10 projects to showcase your skills and impress employers,5,90260,1569,217,145,65,3,INDIA,Telugu,beginner-friendly
EDU_0865,Data Structures,"Software engineering best practices: clean code, testing, and agile development methodologies",4,167339,3131,377,238,148,4,INDIA,Hindi,practical
EDU_0866,Data Science;React,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",6,3401,131,21,13,6,0,INDIA,Telugu,quick-start;step-by-step
EDU_0867,React;Mobile Development,React Native mobile development: cross-platform apps with navigation and state management,5,78834,3368,574,455,281,23,INDIA,English,beginner-friendly;advanced
EDU_0868,Machine Learning;Mobile Development,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,4,16608,753,133,106,65,4,INDIA,Telugu,step-by-step
EDU_0869,SQL;Cloud Computing,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",3,5409,275,65,52,36,2,INDIA,English,tutorial
EDU_0870,JavaScript,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",2,5108,292,54,48,33,2,INDIA,English,hands-on;tutorial
EDU_0871,Software Engineering,"Software engineering best practices: clean code, testing, and agile development methodologies",1,57219,2116,312,224,153,18,INDIA,English,theory
EDU_0872,Coding Practice;React,"Software engineering best practices: clean code, testing, and agile development methodologies",1,23389,1306,227,197,142,5,INDIA,Hindi,project-based
EDU_0873,Backend Development,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",3,104990,3924,505,444,247,8,INDIA,Hindi,beginner-friendly
EDU_0874,DevOps,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",7,22120,776,81,50,24,2,INDIA,English,quick-start;career-guidance
EDU_0875,React;Programming Fundamentals,Frontend development with React and Redux: building scalable web applications with modern practices,4,110545,5703,1079,971,690,33,INDIA,English,advanced
EDU_0876,System Design,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",2,124796,3876,581,382,184,14,INDIA,Hindi,hands-on
EDU_0877,Analytics,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",2,150000,6891,1128,932,646,61,INDIA,English,project-based;hands-on
EDU_0878,JavaScript,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,6,100072,5666,880,767,494,39,INDIA,English,theory
EDU_0879,Web Development;Artificial Intelligence,Frontend development with React and Redux: building scalable web applications with modern practices,2,6765,239,33,22,11,0,INDIA,Hindi,quick-start;step-by-step
EDU_0880,Artificial Intelligence;Java,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,4,37068,1198,173,101,59,3,INDIA,Hindi,advanced
EDU_0881,C++;JavaScript,"Software engineering best practices: clean code, testing, and agile development methodologies",4,369295,21240,4795,3544,2204,73,INDIA,English,advanced;career-guidance
EDU_0882,Database Management,"Career transition to tech: portfolio building, networking, and landing your first developer job",5,50000,1375,171,115,65,3,INDIA,Hindi,quick-start;tutorial
EDU_0883,Node.js,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",3,28797,1055,98,58,27,2,INDIA,Telugu,quick-start;comprehensive
EDU_0884,Programming Fundamentals,Web development portfolio: 10 projects to showcase your skills and impress employers,4,6305,173,24,14,8,0,INDIA,Hindi,practical
EDU_0885,Frontend Development,Frontend development with React and Redux: building scalable web applications with modern practices,3,10703,349,61,45,30,1,INDIA,English,beginner-friendly;interview-prep
EDU_0886,Web Development,Web development portfolio: 10 projects to showcase your skills and impress employers,5,35008,1101,107,78,44,5,INDIA,English,interview-prep
EDU_0887,React,React Native mobile development: cross-platform apps with navigation and state management,5,50000,3049,661,594,371,21,INDIA,English,career-guidance
EDU_0888,Interview Preparation,System design interview masterclass: scalability patterns and distributed systems architecture,2,9785,440,80,61,38,3,INDIA,Hindi,tutorial
EDU_0889,Backend Development;Mobile Development,System design interview masterclass: scalability patterns and distributed systems architecture,3,9575,375,44,28,14,1,INDIA,English,beginner-friendly
EDU_0890,Data Science,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",3,8657,463,80,58,37,2,INDIA,Hindi,interview-prep;beginner-friendly
EDU_0891,System Design,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",5,9747,285,41,31,21,1,INDIA,English,career-guidance
EDU_0892,React,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,42968,2079,368,326,219,21,INDIA,Telugu,interview-prep
EDU_0893,Statistics,Web development portfolio: 10 projects to showcase your skills and impress employers,5,6633,218,29,17,8,0,INDIA,Hindi,beginner-friendly;comprehensive
EDU_0894,Programming Fundamentals;React,"Software engineering best practices: clean code, testing, and agile development methodologies",4,6130,336,67,49,36,3,INDIA,English,beginner-friendly
EDU_0895,C++,Web development portfolio: 10 projects to showcase your skills and impress employers,4,9704,451,62,44,24,2,INDIA,English,interview-prep;practical
EDU_0896,Backend Development;Data Science,System design interview masterclass: scalability patterns and distributed systems architecture,6,3260,160,26,23,13,0,INDIA,English,practical
EDU_0897,Cloud Computing;SQL,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",4,11510,541,93,72,54,6,INDIA,English,career-guidance;step-by-step
EDU_0898,Deep Learning,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,3,11767,349,39,30,15,0,INDIA,Hindi,quick-start
EDU_0899,Software Engineering,System design interview masterclass: scalability patterns and distributed systems architecture,1,127465,5474,585,409,236,18,INDIA,Hindi,theory;beginner-friendly
EDU_0900,Web Development,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,5788,244,35,27,15,1,INDIA,Hindi,hands-on
EDU_0901,DevOps,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",3,130825,5218,719,563,311,30,INDIA,Telugu,career-guidance
EDU_0902,Data Science;Analytics,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,2,3389,196,41,36,26,0,INDIA,English,hands-on;tutorial
EDU_0903,Django,"Career transition to tech: portfolio building, networking, and landing your first developer job",2,5817,211,28,18,13,0,INDIA,English,practical;tutorial
EDU_0904,Coding Practice;PostgreSQL,Web development portfolio: 10 projects to showcase your skills and impress employers,6,48144,1573,144,93,54,5,INDIA,Telugu,tutorial;project-based
EDU_0905,Django,"Career transition to tech: portfolio building, networking, and landing your first developer job",4,317709,12382,1710,1428,806,48,INDIA,English,quick-start
EDU_0906,C++;Django,"Software engineering best practices: clean code, testing, and agile development methodologies",6,32097,821,75,48,31,3,INDIA,Telugu,practical
EDU_0907,Career Guidance,Web development portfolio: 10 projects to showcase your skills and impress employers,5,25921,1033,175,156,109,5,INDIA,English,tutorial
EDU_0908,Data Structures;Career Guidance,"Software engineering best practices: clean code, testing, and agile development methodologies",4,23650,945,116,88,49,1,INDIA,Telugu,tutorial;quick-start
EDU_0909,Flask,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,1,75807,3542,417,324,197,18,INDIA,Hindi,career-guidance
EDU_0910,Data Structures,"Software engineering best practices: clean code, testing, and agile development methodologies",2,61732,2012,227,128,69,5,INDIA,Telugu,advanced;practical
EDU_0911,Web Development;MongoDB,Frontend development with React and Redux: building scalable web applications with modern practices,5,12323,319,42,24,14,0,INDIA,Hindi,practical
EDU_0912,Data Science;Backend Development,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",3,10704,359,59,48,34,3,INDIA,Hindi,theory;tutorial
EDU_0913,Mobile Development;Database Management,Frontend development with React and Redux: building scalable web applications with modern practices,2,18096,520,66,49,32,2,INDIA,Hindi,hands-on;tutorial
EDU_0914,Mobile Development,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,25928,864,109,92,55,1,INDIA,English,advanced
EDU_0915,Deep Learning,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",2,101832,3282,369,307,208,15,INDIA,English,theory
EDU_0916,Django,Web development portfolio: 10 projects to showcase your skills and impress employers,2,248100,11106,1309,1178,573,18,INDIA,English,comprehensive;theory
EDU_0917,Statistics,Web development portfolio: 10 projects to showcase your skills and impress employers,3,135333,3321,497,444,244,26,INDIA,English,practical;step-by-step
EDU_0918,Django,"Career transition to tech: portfolio building, networking, and landing your first developer job",5,62457,1446,146,97,52,3,INDIA,Hindi,beginner-friendly;tutorial
EDU_0919,React,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,1,3738,222,50,38,27,3,INDIA,Hindi,hands-on;step-by-step
EDU_0920,Data Science,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,6,66683,2227,344,263,160,15,INDIA,Telugu,comprehensive
EDU_0921,Coding Practice,"Software engineering best practices: clean code, testing, and agile development methodologies",4,139289,4376,543,426,243,21,INDIA,English,comprehensive
EDU_0922,Backend Development,System design interview masterclass: scalability patterns and distributed systems architecture,7,28045,741,101,55,19,1,INDIA,English,beginner-friendly
EDU_0923,Programming Fundamentals,Web development portfolio: 10 projects to showcase your skills and impress employers,5,10889,322,33,18,6,0,INDIA,Telugu,career-guidance;practical
EDU_0924,Database Management,"Software engineering best practices: clean code, testing, and agile development methodologies",4,13432,364,32,22,11,0,INDIA,Hindi,hands-on;quick-start
EDU_0925,React,React Native mobile development: cross-platform apps with navigation and state management,5,21679,1046,212,190,130,13,INDIA,English,quick-start
EDU_0926,Statistics,Web development portfolio: 10 projects to showcase your skills and impress employers,6,3046,79,10,7,3,0,INDIA,English,theory
EDU_0927,Data Structures;Mobile Development,"Career transition to tech: portfolio building, networking, and landing your first developer job",3,50861,2051,270,231,131,6,INDIA,Hindi,advanced;comprehensive
EDU_0928,Database Management;Frontend Development,Web development portfolio: 10 projects to showcase your skills and impress employers,5,307799,10171,1300,746,296,27,INDIA,Hindi,hands-on
EDU_0929,C++;System Design,"Software engineering best practices: clean code, testing, and agile development methodologies",1,1293440,49192,8211,6193,4103,424,INDIA,English,hands-on
EDU_0930,React,Frontend development with React and Redux: building scalable web applications with modern practices,4,10781,408,69,51,30,1,INDIA,Hindi,interview-prep;project-based
EDU_0931,Backend Development,System design interview masterclass: scalability patterns and distributed systems architecture,1,73971,3103,546,474,336,16,INDIA,English,career-guidance;theory
EDU_0932,Backend Development;SQL,"Database design fundamentals: normalization, indexing, and performance optimization strategies",1,45755,2076,357,282,179,20,INDIA,Telugu,advanced
EDU_0933,Cloud Computing,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",4,3868,172,13,9,4,0,INDIA,English,step-by-step
EDU_0934,Frontend Development,Web development portfolio: 10 projects to showcase your skills and impress employers,1,80693,3196,630,507,320,37,INDIA,Hindi,tutorial
EDU_0935,Web Development,Web development portfolio: 10 projects to showcase your skills and impress employers,1,64693,2742,405,273,160,15,INDIA,English,tutorial;beginner-friendly
EDU_0936,Cloud Computing,System design interview masterclass: scalability patterns and distributed systems architecture,2,136545,5338,906,670,420,33,INDIA,English,comprehensive
EDU_0937,Data Structures;Statistics,"Software engineering best practices: clean code, testing, and agile development methodologies",1,28912,1382,184,163,117,5,INDIA,English,comprehensive;tutorial
EDU_0938,Web Development,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,4893,212,38,28,16,1,INDIA,English,hands-on
EDU_0939,Cloud Computing,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",4,18108,841,111,88,59,2,INDIA,English,project-based
EDU_0940,Software Engineering,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,2,2947,96,10,8,4,0,INDIA,Hindi,step-by-step
EDU_0941,Django,"Career transition to tech: portfolio building, networking, and landing your first developer job",4,35067,997,118,87,49,1,INDIA,Telugu,practical
EDU_0942,React,React Native mobile development: cross-platform apps with navigation and state management,3,118197,6387,1460,1306,946,86,INDIA,English,interview-prep
EDU_0943,Interview Preparation,Data structures and algorithms: coding interview preparation with 200+ practice problems,2,46571,2733,341,301,221,20,INDIA,Hindi,tutorial
EDU_0944,Machine Learning,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,4,96929,5491,1190,719,511,35,INDIA,English,beginner-friendly
EDU_0945,Mobile Development;Coding Practice,React Native mobile development: cross-platform apps with navigation and state management,5,59028,1616,170,150,64,3,INDIA,Hindi,tutorial
EDU_0946,Django;Java,"Career transition to tech: portfolio building, networking, and landing your first developer job",3,3402,108,17,12,4,0,INDIA,Telugu,beginner-friendly;interview-prep
EDU_0947,Algorithms;PostgreSQL,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,93085,5653,971,873,654,28,INDIA,English,hands-on
EDU_0948,Backend Development,System design interview masterclass: scalability patterns and distributed systems architecture,2,22182,1084,123,95,57,6,INDIA,English,hands-on;tutorial
EDU_0949,SQL,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",7,37342,1224,181,141,90,8,INDIA,English,practical
EDU_0950,Career Guidance;Analytics,"Career transition to tech: portfolio building, networking, and landing your first developer job",1,10213,574,117,91,68,5,INDIA,Telugu,comprehensive;interview-prep
EDU_0951,Java;SQL,System design interview masterclass: scalability patterns and distributed systems architecture,5,10123,350,63,50,28,0,INDIA,Hindi,practical;beginner-friendly
EDU_0952,React;Flask,React Native mobile development: cross-platform apps with navigation and state management,3,44605,2368,418,365,272,12,INDIA,English,hands-on
EDU_0953,Data Science;SQL,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",7,68550,2420,406,333,221,22,INDIA,English,interview-prep
EDU_0954,Mobile Development;React,React Native mobile development: cross-platform apps with navigation and state management,3,18394,988,197,164,109,6,INDIA,Telugu,theory
EDU_0955,Backend Development;Mobile Development,"Database design fundamentals: normalization, indexing, and performance optimization strategies",3,15453,526,61,42,25,1,INDIA,Hindi,comprehensive;hands-on
EDU_0956,Programming Fundamentals;Interview Preparation,Web development portfolio: 10 projects to showcase your skills and impress employers,1,88028,5683,1355,1219,914,37,INDIA,English,project-based
EDU_0957,Software Engineering;Machine Learning,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,2,6740,429,94,84,63,1,INDIA,English,interview-prep
EDU_0958,Software Engineering,System design interview masterclass: scalability patterns and distributed systems architecture,2,13725,612,79,54,36,0,INDIA,English,quick-start;comprehensive
EDU_0959,Career Guidance,Web development portfolio: 10 projects to showcase your skills and impress employers,7,22300,1031,154,120,65,3,INDIA,Hindi,quick-start;hands-on
EDU_0960,Node.js;DevOps,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",2,63012,1817,270,159,83,1,INDIA,Telugu,advanced
EDU_0961,Machine Learning,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,6,7733,401,63,49,30,3,INDIA,Hindi,tutorial;beginner-friendly
EDU_0962,Machine Learning,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",3,102033,5217,569,512,350,39,INDIA,Telugu,project-based;quick-start
EDU_0963,Frontend Development;Flask,Web development portfolio: 10 projects to showcase your skills and impress employers,3,7965,201,30,25,15,0,INDIA,Hindi,tutorial
EDU_0964,Algorithms,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,3,35890,1017,66,49,22,2,INDIA,Hindi,project-based
EDU_0965,Programming Fundamentals,"Career transition to tech: portfolio building, networking, and landing your first developer job",5,16195,445,48,38,18,0,INDIA,Telugu,practical
EDU_0966,Web Development;MongoDB,Web development portfolio: 10 projects to showcase your skills and impress employers,4,26363,1133,144,93,42,2,INDIA,Telugu,practical
EDU_0967,Data Science;Node.js,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",1,71650,3723,685,616,462,52,INDIA,Hindi,beginner-friendly;step-by-step
EDU_0968,Interview Preparation;Data Structures,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,3,22739,1295,280,252,189,20,INDIA,English,quick-start
EDU_0969,Statistics,Web development portfolio: 10 projects to showcase your skills and impress employers,2,44009,1505,170,114,59,6,INDIA,Hindi,step-by-step;career-guidance
EDU_0970,Flask;DevOps,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,1,12240,395,73,52,29,3,INDIA,Telugu,quick-start;interview-prep
EDU_0971,Python,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,3,29202,1976,289,260,179,11,INDIA,English,step-by-step;practical
EDU_0972,SQL;MongoDB,"Database design fundamentals: normalization, indexing, and performance optimization strategies",6,50000,1962,240,174,98,2,INDIA,Hindi,hands-on;advanced
EDU_0973,Career Guidance,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,2,4265,171,30,23,15,0,INDIA,Telugu,comprehensive
EDU_0974,Algorithms;Web Development,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,2,60964,2177,282,222,126,3,INDIA,Hindi,beginner-friendly
EDU_0975,Web Development,Frontend development with React and Redux: building scalable web applications with modern practices,2,5548,215,26,17,8,0,INDIA,Hindi,hands-on
EDU_0976,Database Management,"Career transition to tech: portfolio building, networking, and landing your first developer job",5,83909,3284,437,349,185,5,INDIA,English,step-by-step;interview-prep
EDU_0977,Software Engineering;Mobile Development,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,2,16760,658,99,72,47,3,INDIA,Hindi,quick-start;comprehensive
EDU_0978,Programming Fundamentals,Web development portfolio: 10 projects to showcase your skills and impress employers,2,16072,624,77,58,34,0,INDIA,English,quick-start
EDU_0979,Interview Preparation;Artificial Intelligence,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,62904,3808,780,661,486,39,INDIA,English,project-based
EDU_0980,C++;Algorithms,"Software engineering best practices: clean code, testing, and agile development methodologies",3,34566,1396,215,158,94,8,INDIA,English,interview-prep;theory
