creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag
C747,Cooking;Health,Five practical tips to improve your Health workflow,2.7,5000,163,19,12,6,0,Philippines,Portuguese,comparison;how-to;tutorial
C748,Design;Health;EdTech,Beginner friendly roadmap for mastering Health,4.1,5000,90,13,9,3,0,Australia,Indonesian,deep-dive;tutorial
C749,Mobile Dev;SaaS;Web Dev,Today we explore Web Dev fundamentals and build a simple project,1.3,5000,80,18,11,4,0,United Kingdom,Portuguese,tips;comparison;quick-win
C750,Data Science;Productivity;EdTech,Quick guide to getting started with Productivity step by step,3.8,5000,75,11,6,3,0,India,Italian,tutorial;myth-busting
C751,Startups;Design;Web Dev,Five practical tips to improve your Startups workflow,1.8,5000,61,6,4,1,0,Mexico,Hindi,how-to
C752,Web Dev;Finance;SaaS,Breaking down a case study to learn Finance efficiently,2.1,5000,136,35,18,7,0,Mexico,Spanish,storytime
C753,SaaS;Marketing;Finance,Real world use cases of Finance explained clearly,4.4,5000,108,19,8,3,0,Brazil,Hindi,review;case-study;deep-dive
C754,Travel;Health,Real world use cases of Travel explained clearly,6.1,5000,96,18,12,2,0,India,German,review;deep-dive
C755,Health;AI Tools,Real world use cases of Health explained clearly,2.1,5000,56,14,10,4,0,United Kingdom,Italian,storytime;case-study
C756,EdTech,Five practical tips to improve your EdTech workflow,3.5,5000,116,17,12,7,0,Brazil,Hindi,review;comparison
C757,Web Dev;Finance,Today we explore Web Dev fundamentals and build a simple project,1.2,5000,115,23,14,7,0,India,English,quick-win;case-study
C758,Design;Gaming;Data Science,Breaking down a case study to learn Design efficiently,3.3,5000,66,15,10,4,0,Spain,English,review;comparison
C759,Design;Career Advice,Real world use cases of Career Advice explained clearly,2.8,5000,52,6,3,1,0,United States,Italian,tips;live-demo;behind-the-scenes
C760,Productivity;Crypto,Five practical tips to improve your Productivity workflow,3.2,5000,67,6,4,1,0,France,Italian,how-to
C761,Fitness;Health;Startups,Five practical tips to improve your Health workflow,3.3,5000,108,21,15,6,0,Spain,Hindi,how-to;comparison
C762,Productivity;Gaming,Breaking down a case study to learn Gaming efficiently,3.3,5000,25,4,2,1,0,United Kingdom,English,comparison;vlog
C763,Startups,Today we explore Startups fundamentals and build a simple project,2.1,5000,60,8,5,3,0,Italy,Portuguese,live-demo;tutorial;comparison
C764,Gaming;Web Dev;Career Advice,Real world use cases of Web Dev explained clearly,3.5,5000,58,9,7,2,0,United States,French,vlog
C765,Crypto,Today we explore Crypto fundamentals and build a simple project,0.6,5000,93,22,14,7,0,South Africa,Italian,case-study;interview;myth-busting
C766,AI Tools;Health,Breaking down a case study to learn AI Tools efficiently,4.1,5000,48,3,2,1,0,Canada,Italian,how-to;live-demo;tutorial
C767,Mobile Dev;Productivity;AI Tools,Today we explore AI Tools fundamentals and build a simple project,3.1,5000,69,6,5,2,0,United States,Italian,review;interview;comparison
C768,Career Advice,Beginner friendly roadmap for mastering Career Advice,4.9,5000,41,5,3,1,0,Spain,English,review
C769,Gaming,Real world use cases of Gaming explained clearly,6.1,5000,93,14,9,3,0,South Africa,Hindi,review;behind-the-scenes;tutorial
C770,EdTech;Mobile Dev;Productivity,Today we explore Mobile Dev fundamentals and build a simple project,5.0,5000,76,20,8,2,0,Germany,Indonesian,live-demo
C771,SaaS;Crypto;Career Advice,Quick guide to getting started with Career Advice step by step,2.2,5000,78,17,7,3,0,Canada,English,storytime;deep-dive
C772,Productivity;Finance,Five practical tips to improve your Finance workflow,3.9,5000,84,12,7,3,0,France,Spanish,review;deep-dive
C773,Gaming,Beginner friendly roadmap for mastering Gaming,2.0,5000,29,7,4,2,0,United States,Spanish,behind-the-scenes
C774,EdTech;Cooking;Marketing,Quick guide to getting started with EdTech step by step,2.4,5000,101,14,9,3,0,India,English,interview
C775,SaaS,Quick guide to getting started with SaaS step by step,2.3,5000,76,8,6,3,0,Netherlands,Italian,live-demo;quick-win
C776,Design,Breaking down a case study to learn Design efficiently,3.8,5000,74,10,4,1,0,United Kingdom,English,interview;live-demo;vlog
C777,EdTech;Productivity,Five practical tips to improve your EdTech workflow,3.1,5000,96,17,10,5,0,Germany,Indonesian,storytime;deep-dive;case-study
C778,Web Dev,Real world use cases of Web Dev explained clearly,2.9,5000,56,7,4,2,0,India,Portuguese,myth-busting
C779,Web Dev;Design;AI Tools,Beginner friendly roadmap for mastering AI Tools,1.4,5000,85,8,5,2,0,Netherlands,Spanish,tutorial
C780,Personal Growth;Marketing,Breaking down a case study to learn Personal Growth efficiently,1.7,5000,117,17,10,3,0,Philippines,English,comparison
C781,Startups;Web Dev,Today we explore Startups fundamentals and build a simple project,3.0,5000,108,18,7,2,0,Mexico,Italian,case-study;tips
C782,AI Tools;Crypto;Marketing,Today we explore Marketing fundamentals and build a simple project,3.3,5000,79,24,15,5,0,United States,Italian,deep-dive
C783,Mobile Dev,Breaking down a case study to learn Mobile Dev efficiently,2.8,5000,70,15,8,4,0,Germany,Indonesian,interview;behind-the-scenes;deep-dive
C784,Health;Mobile Dev;Finance,Real world use cases of Health explained clearly,3.5,5000,76,4,3,1,0,Canada,Indonesian,vlog;tutorial
C785,Productivity,Quick guide to getting started with Productivity step by step,2.1,5000,63,15,8,4,0,United States,Indonesian,behind-the-scenes;interview
C786,Gaming;Marketing;Cooking,Common mistakes in Cooking and how to fix them fast,1.5,5000,55,3,2,1,0,Italy,French,review;interview
C787,Web Dev;Health,Quick guide to getting started with Health step by step,3.2,5000,60,14,8,1,0,Italy,English,how-to
C788,Gaming,Common mistakes in Gaming and how to fix them fast,2.8,5000,97,21,13,6,0,Netherlands,Portuguese,live-demo;review
C789,Marketing;EdTech;Crypto,Five practical tips to improve your Marketing workflow,3.6,5000,38,3,2,1,0,France,Italian,tutorial
C790,Gaming;Design,Common mistakes in Gaming and how to fix them fast,2.3,5000,57,14,8,3,0,France,French,quick-win
C791,SaaS;Mobile Dev,Real world use cases of SaaS explained clearly,4.6,5000,114,22,15,9,0,France,English,review;behind-the-scenes;how-to
C792,Study Hacks;AI Tools;Travel,Real world use cases of AI Tools explained clearly,2.6,5000,104,29,23,13,0,South Africa,Hindi,live-demo;interview;quick-win
C793,Productivity,Quick guide to getting started with Productivity step by step,2.6,5000,136,32,21,12,0,Italy,Indonesian,deep-dive;how-to;quick-win
C794,Startups;Mobile Dev,Breaking down a case study to learn Startups efficiently,3.5,5000,94,17,9,3,0,Spain,German,tutorial;how-to;interview
C795,SaaS;EdTech,Quick guide to getting started with EdTech step by step,3.0,5000,44,8,4,2,0,Brazil,Spanish,interview
C796,Gaming;Data Science,Real world use cases of Data Science explained clearly,3.8,5000,96,19,11,5,0,Germany,English,tutorial;live-demo;quick-win
C797,EdTech;Crypto,Five practical tips to improve your EdTech workflow,2.6,5000,46,4,2,1,0,India,Portuguese,deep-dive;vlog;comparison
C798,Fitness;AI Tools;Finance,Common mistakes in AI Tools and how to fix them fast,3.0,5000,106,30,19,9,0,Mexico,English,tips;interview
C799,Crypto,Common mistakes in Crypto and how to fix them fast,2.2,5000,111,30,19,8,0,Netherlands,French,tutorial;myth-busting;quick-win
C800,Crypto,Common mistakes in Crypto and how to fix them fast,3.5,5000,25,5,3,1,0,Brazil,French,comparison
C801,Design;Study Hacks,Real world use cases of Study Hacks explained clearly,2.8,5000,69,19,14,5,0,India,Portuguese,live-demo;case-study;how-to
C802,Study Hacks;EdTech,Five practical tips to improve your EdTech workflow,2.5,5000,76,17,14,6,0,Italy,German,interview
C803,Productivity;Web Dev,Today we explore Web Dev fundamentals and build a simple project,2.4,5000,70,11,8,3,0,France,Spanish,tutorial;storytime
C804,Marketing,Beginner friendly roadmap for mastering Marketing,0.9,5000,89,25,17,8,0,United Kingdom,Italian,tutorial;quick-win
C805,Study Hacks,Common mistakes in Study Hacks and how to fix them fast,2.0,5000,53,14,10,4,0,Spain,Spanish,how-to;case-study;live-demo
C806,Gaming;Data Science,Real world use cases of Data Science explained clearly,3.8,5000,45,7,5,2,0,United States,French,vlog;tutorial
C807,Health;EdTech;Personal Growth,Common mistakes in EdTech and how to fix them fast,0.5,5000,98,7,4,2,0,South Africa,Italian,comparison;quick-win;myth-busting
C808,Career Advice;Startups;Marketing,Quick guide to getting started with Career Advice step by step,4.1,5000,77,13,10,3,0,Germany,German,vlog;interview
C809,Startups;Gaming,Quick guide to getting started with Gaming step by step,4.2,5000,116,16,9,2,0,Philippines,Spanish,behind-the-scenes
C810,Career Advice,Five practical tips to improve your Career Advice workflow,1.2,5000,32,7,5,1,0,India,English,vlog
C811,Gaming,Common mistakes in Gaming and how to fix them fast,6.0,5000,56,20,9,3,0,Canada,English,tips;review
C812,Fitness,Today we explore Fitness fundamentals and build a simple project,4.6,5000,60,7,4,1,0,Indonesia,German,myth-busting;review
C813,Personal Growth;Career Advice,Real world use cases of Career Advice explained clearly,2.3,5000,113,17,8,3,0,United States,Portuguese,tips;review
C814,SaaS;Career Advice,Today we explore Career Advice fundamentals and build a simple project,0.9,5000,44,12,8,3,0,Italy,Hindi,quick-win;interview;tips
C815,Crypto,Real world use cases of Crypto explained clearly,2.9,5000,74,15,9,3,0,United States,Indonesian,case-study
C816,Productivity;Health,Beginner friendly roadmap for mastering Productivity,0.5,5000,84,11,9,3,0,Spain,French,behind-the-scenes
C817,Web Dev;Data Science,Five practical tips to improve your Web Dev workflow,4.0,5000,87,13,9,3,0,South Africa,Italian,myth-busting
C818,Web Dev;Personal Growth,Real world use cases of Personal Growth explained clearly,0.7,5000,127,17,9,3,0,Indonesia,English,behind-the-scenes;storytime
C819,Travel,Common mistakes in Travel and how to fix them fast,0.5,5000,79,14,8,3,0,United States,German,live-demo;tips
C820,Gaming;Crypto,Beginner friendly roadmap for mastering Crypto,2.8,5000,67,14,11,3,0,Italy,Italian,vlog
C821,Startups;Marketing,Quick guide to getting started with Startups step by step,3.4,5000,76,7,3,1,0,United Kingdom,Hindi,live-demo;quick-win;storytime
C822,Personal Growth;Study Hacks,Today we explore Personal Growth fundamentals and build a simple project,3.2,5000,46,8,4,2,0,Netherlands,Indonesian,tutorial;behind-the-scenes
C823,Design;Travel,Quick guide to getting started with Design step by step,2.8,5000,92,15,8,3,0,Brazil,Spanish,myth-busting
C824,Startups;Crypto,Five practical tips to improve your Crypto workflow,3.6,5000,33,7,5,2,0,South Africa,German,how-to;case-study
C825,Gaming;Mobile Dev;Data Science,Beginner friendly roadmap for mastering Data Science,3.2,5000,132,22,15,4,0,Australia,German,review
C826,Personal Growth;Finance;Startups,Today we explore Personal Growth fundamentals and build a simple project,1.4,5000,64,12,8,2,0,Philippines,French,review;interview
C827,Personal Growth;Productivity,Breaking down a case study to learn Productivity efficiently,3.5,5000,71,15,9,5,0,Brazil,Indonesian,quick-win;tips;behind-the-scenes
C828,Personal Growth;Finance;Fitness,Five practical tips to improve your Personal Growth workflow,3.1,5000,25,5,4,2,0,South Africa,German,quick-win;behind-the-scenes;how-to
C829,Career Advice,Today we explore Career Advice fundamentals and build a simple project,6.7,5000,90,13,8,3,0,United Kingdom,Portuguese,interview;quick-win
C830,Fitness;Travel,Beginner friendly roadmap for mastering Fitness,5.2,5000,79,6,4,2,0,Australia,Hindi,tips;how-to;case-study
C831,Marketing;Finance;EdTech,Breaking down a case study to learn Finance efficiently,4.3,5000,82,11,4,2,0,Netherlands,German,tips;storytime;comparison
C832,Fitness;Finance;Crypto,Beginner friendly roadmap for mastering Finance,3.2,5000,67,12,9,2,0,United Kingdom,German,tips;review;how-to
C833,Travel;Health,Beginner friendly roadmap for mastering Travel,2.3,5000,72,13,9,4,0,Canada,Spanish,tutorial
C834,Crypto,Real world use cases of Crypto explained clearly,2.9,5000,100,22,12,3,0,Italy,Hindi,quick-win;myth-busting;deep-dive
C835,Finance,Breaking down a case study to learn Finance efficiently,1.5,5000,86,9,5,1,0,Brazil,Portuguese,how-to
C836,Career Advice;Gaming,Breaking down a case study to learn Career Advice efficiently,2.3,5000,45,7,4,1,0,United Kingdom,German,myth-busting;deep-dive;tips
C837,Mobile Dev,Common mistakes in Mobile Dev and how to fix them fast,3.7,5000,34,2,1,0,0,Italy,Spanish,storytime
C838,Web Dev,Today we explore Web Dev fundamentals and build a simple project,2.2,5000,112,18,9,3,0,France,Hindi,tutorial
C839,Travel;AI Tools,Today we explore AI Tools fundamentals and build a simple project,2.2,5000,55,9,6,2,0,United States,English,tutorial
C840,AI Tools;Productivity,Five practical tips to improve your AI Tools workflow,1.9,5000,46,4,3,1,0,Netherlands,Hindi,comparison;how-to
C841,SaaS,Today we explore SaaS fundamentals and build a simple project,0.5,5000,95,9,4,2,0,Spain,Portuguese,review
C842,Design,Today we explore Design fundamentals and build a simple project,2.0,5000,64,11,8,2,0,South Africa,French,tips;storytime;review
C843,Data Science;Study Hacks;Web Dev,Today we explore Web Dev fundamentals and build a simple project,3.5,5000,28,8,5,2,0,Philippines,English,vlog;case-study;review
C844,Study Hacks,Breaking down a case study to learn Study Hacks efficiently,0.5,5000,107,14,8,3,0,Mexico,Spanish,interview;tips;quick-win
C845,Marketing,Today we explore Marketing fundamentals and build a simple project,5.0,5000,90,16,12,5,0,Canada,French,live-demo;storytime
C846,Finance;Gaming,Breaking down a case study to learn Gaming efficiently,1.9,5000,25,5,2,1,0,United Kingdom,Italian,myth-busting
C847,Crypto;AI Tools,Common mistakes in AI Tools and how to fix them fast,3.8,5000,25,3,2,1,0,Brazil,Hindi,tips
C848,EdTech;Startups,Beginner friendly roadmap for mastering Startups,3.5,5000,51,9,4,2,0,Indonesia,Indonesian,storytime;interview;vlog
C849,Web Dev;Productivity,Breaking down a case study to learn Productivity efficiently,4.5,5000,112,35,15,8,0,United Kingdom,English,comparison;tips
C850,Cooking,Quick guide to getting started with Cooking step by step,1.1,5000,100,14,10,3,0,Spain,Hindi,myth-busting;comparison
C851,Cooking;SaaS,Common mistakes in Cooking and how to fix them fast,3.2,5000,54,12,8,4,0,Philippines,Spanish,quick-win
C852,Health,Quick guide to getting started with Health step by step,3.7,5000,137,18,15,5,0,South Africa,Indonesian,behind-the-scenes
C853,Personal Growth;Design,Real world use cases of Design explained clearly,4.6,5000,101,29,19,6,0,Australia,Indonesian,deep-dive;behind-the-scenes;storytime
C854,EdTech;Cooking;Personal Growth,Real world use cases of Cooking explained clearly,3.0,5000,25,6,3,2,0,India,Hindi,case-study;review;interview
C855,Mobile Dev;Career Advice,Real world use cases of Mobile Dev explained clearly,3.3,5000,45,12,11,4,0,Italy,English,tutorial
C856,Data Science;Marketing;Cooking,Breaking down a case study to learn Data Science efficiently,2.3,5000,76,16,9,4,0,Australia,Hindi,comparison;tips;review
C857,Personal Growth;Gaming;Web Dev,Common mistakes in Web Dev and how to fix them fast,1.8,5000,101,19,14,4,0,Brazil,German,comparison;interview
C858,Crypto;Data Science;AI Tools,Real world use cases of Data Science explained clearly,1.6,5000,56,7,4,1,0,Brazil,Portuguese,tutorial;live-demo
C859,AI Tools;EdTech,Real world use cases of AI Tools explained clearly,2.6,5000,109,14,8,3,0,Spain,German,myth-busting
C860,Career Advice;Startups,Real world use cases of Startups explained clearly,4.3,5000,49,15,11,4,0,Mexico,Italian,live-demo;interview;tutorial
C861,Marketing;Study Hacks;AI Tools,Breaking down a case study to learn AI Tools efficiently,3.3,5000,150,29,16,6,0,Mexico,Indonesian,case-study;interview
C862,Startups;Health,Beginner friendly roadmap for mastering Startups,1.2,5000,57,5,3,1,0,Mexico,English,how-to
C863,Fitness;SaaS,Today we explore SaaS fundamentals and build a simple project,1.3,5000,101,11,8,3,0,Philippines,Portuguese,deep-dive
C864,Fitness;EdTech,Quick guide to getting started with Fitness step by step,4.5,5000,64,12,8,3,0,Spain,French,tips;how-to
C865,Startups;SaaS;Productivity,Five practical tips to improve your Startups workflow,1.4,5000,116,31,20,9,0,Germany,Spanish,tutorial;case-study;storytime
C866,AI Tools;Gaming,Today we explore Gaming fundamentals and build a simple project,4.8,5000,106,36,24,9,0,Indonesia,Indonesian,storytime;live-demo;behind-the-scenes
C867,Personal Growth;SaaS;Data Science,Today we explore Data Science fundamentals and build a simple project,2.6,5000,80,13,6,3,0,France,Portuguese,live-demo;behind-the-scenes
C868,Finance;Web Dev,Five practical tips to improve your Finance workflow,2.4,5000,30,6,4,2,0,Netherlands,Portuguese,interview;myth-busting
C869,Fitness;Travel,Common mistakes in Fitness and how to fix them fast,1.5,5000,35,9,7,3,0,Spain,Hindi,interview
C870,AI Tools;Startups,Five practical tips to improve your AI Tools workflow,3.2,5000,65,12,5,2,0,Mexico,Hindi,live-demo;deep-dive;vlog
C871,Design;Productivity,Beginner friendly roadmap for mastering Productivity,3.9,5000,70,11,7,3,0,France,French,deep-dive;myth-busting;interview
C872,Startups,Real world use cases of Startups explained clearly,3.1,5000,53,9,6,1,0,Spain,Portuguese,deep-dive;case-study;live-demo
C873,Design;Study Hacks,Breaking down a case study to learn Design efficiently,1.9,5000,145,23,15,5,0,Indonesia,Spanish,comparison;deep-dive
C874,Study Hacks;Marketing;Personal Growth,Breaking down a case study to learn Marketing efficiently,1.5,5000,49,8,4,2,0,South Africa,Italian,comparison
C875,EdTech;Travel;AI Tools,Breaking down a case study to learn EdTech efficiently,3.7,5000,72,14,7,3,0,United Kingdom,French,vlog;tips;interview
C876,Startups;Travel;SaaS,Common mistakes in Travel and how to fix them fast,2.1,5000,120,16,8,3,0,Spain,French,storytime;tutorial
C877,Marketing;Design,Quick guide to getting started with Marketing step by step,5.2,5000,51,6,4,1,0,Canada,Hindi,behind-the-scenes;vlog;live-demo
C878,Mobile Dev,Breaking down a case study to learn Mobile Dev efficiently,4.1,5000,74,13,9,4,0,Indonesia,Indonesian,interview;storytime
C879,Web Dev,Beginner friendly roadmap for mastering Web Dev,3.1,5000,31,7,6,2,0,United Kingdom,English,case-study
C880,Crypto;Marketing,Beginner friendly roadmap for mastering Crypto,2.0,5000,88,15,9,4,0,Brazil,English,storytime;how-to;quick-win
C881,Health,Real world use cases of Health explained clearly,3.2,5000,37,4,4,1,0,Philippines,Portuguese,case-study;tutorial;live-demo
C882,Career Advice;Mobile Dev;Finance,Today we explore Mobile Dev fundamentals and build a simple project,2.8,5000,88,11,8,3,0,Indonesia,German,quick-win;myth-busting;tutorial
C883,EdTech,Beginner friendly roadmap for mastering EdTech,3.4,5000,70,10,8,4,0,Netherlands,Portuguese,deep-dive
C884,Cooking;Mobile Dev;Travel,Common mistakes in Cooking and how to fix them fast,2.6,5000,134,24,12,5,0,India,Spanish,review
C885,Travel;Design,Five practical tips to improve your Design workflow,3.0,5000,107,12,7,3,0,Germany,Hindi,how-to;interview;myth-busting
C886,Personal Growth;Mobile Dev,Beginner friendly roadmap for mastering Mobile Dev,2.8,5000,61,12,7,2,0,Germany,Italian,deep-dive;review
C887,Data Science;AI Tools,Five practical tips to improve your AI Tools workflow,5.8,5000,40,12,8,4,0,Italy,French,comparison;deep-dive;how-to
C888,Startups;Fitness,Today we explore Fitness fundamentals and build a simple project,2.2,5000,79,12,7,2,0,South Africa,Italian,tutorial;myth-busting;vlog
C889,Design;Startups,Quick guide to getting started with Startups step by step,3.0,5000,67,18,13,5,0,Netherlands,French,storytime
C890,Gaming,Beginner friendly roadmap for mastering Gaming,5.3,5000,65,8,5,3,0,France,English,tips;deep-dive;comparison
C891,Personal Growth,Beginner friendly roadmap for mastering Personal Growth,3.3,5000,69,3,2,1,0,Philippines,Portuguese,quick-win;live-demo
C892,Marketing,Real world use cases of Marketing explained clearly,3.1,5000,86,17,10,5,0,Germany,Indonesian,case-study;myth-busting;tutorial
C893,Data Science;AI Tools;Marketing,Quick guide to getting started with AI Tools step by step,2.3,5000,91,23,9,5,0,United Kingdom,English,interview;deep-dive;comparison
C894,Startups;Health;Productivity,Breaking down a case study to learn Productivity efficiently,2.6,5000,84,13,5,2,0,Canada,Spanish,review
C895,Health;Gaming,Breaking down a case study to learn Health efficiently,1.8,5000,117,26,15,7,0,United Kingdom,German,storytime;quick-win
C896,Health;Startups;Web Dev,Real world use cases of Startups explained clearly,3.2,5000,104,25,16,5,0,Germany,Spanish,live-demo
C897,Mobile Dev;Data Science;SaaS,Quick guide to getting started with Data Science step by step,2.9,5000,63,12,9,4,0,Canada,Hindi,comparison;behind-the-scenes;storytime
C898,Marketing;AI Tools,Today we explore Marketing fundamentals and build a simple project,3.1,5000,81,19,14,4,0,Mexico,German,behind-the-scenes;live-demo
C899,Marketing;SaaS,Beginner friendly roadmap for mastering SaaS,1.8,5000,118,19,13,6,0,Italy,Indonesian,how-to
C900,Personal Growth;Finance;Mobile Dev,Quick guide to getting started with Finance step by step,3.5,5000,95,15,7,2,0,Australia,Italian,vlog;storytime;case-study
C901,Web Dev;EdTech,Real world use cases of Web Dev explained clearly,2.7,5000,104,26,10,5,0,Canada,Indonesian,quick-win;comparison
C902,Data Science,Common mistakes in Data Science and how to fix them fast,4.0,5000,76,15,11,2,0,Mexico,Italian,case-study;vlog
C903,Gaming;Productivity;Data Science,Quick guide to getting started with Data Science step by step,4.3,5000,145,21,15,5,0,Italy,Indonesian,review;tips
C904,Cooking;Travel;Design,Common mistakes in Cooking and how to fix them fast,3.0,5000,114,17,9,3,0,Indonesia,English,tutorial
C905,Personal Growth,Common mistakes in Personal Growth and how to fix them fast,4.7,5000,115,11,6,2,0,Netherlands,English,behind-the-scenes;comparison
C906,EdTech;Cooking;Startups,Quick guide to getting started with Startups step by step,3.1,5000,62,12,7,2,0,United Kingdom,English,comparison;tips
C907,Marketing;Study Hacks,Breaking down a case study to learn Study Hacks efficiently,2.8,5000,76,14,8,4,0,United Kingdom,Hindi,tips;interview
C908,Travel;Career Advice;Design,Beginner friendly roadmap for mastering Career Advice,2.1,5000,44,4,3,0,0,United States,Spanish,tips
C909,Fitness;Travel,Real world use cases of Travel explained clearly,5.6,5000,25,3,2,1,0,South Africa,German,case-study;behind-the-scenes
C910,Health,Quick guide to getting started with Health step by step,3.8,5000,129,25,10,3,0,Indonesia,Italian,interview;deep-dive;review
C911,AI Tools,Quick guide to getting started with AI Tools step by step,2.7,5000,109,28,16,7,0,United States,Italian,review
C912,Gaming;Travel;Finance,Real world use cases of Travel explained clearly,3.1,5000,77,23,12,4,0,Germany,Italian,how-to;interview
C913,Career Advice,Quick guide to getting started with Career Advice step by step,3.5,5000,74,7,5,2,0,India,French,tips
C914,Study Hacks,Five practical tips to improve your Study Hacks workflow,3.0,5000,55,7,5,2,0,Mexico,French,behind-the-scenes;comparison
C915,Marketing;Travel;Productivity,Today we explore Travel fundamentals and build a simple project,4.1,5000,85,14,8,3,0,Brazil,Hindi,deep-dive
C916,Finance;Cooking,Today we explore Finance fundamentals and build a simple project,4.6,5000,84,13,9,4,0,South Africa,Portuguese,behind-the-scenes;tutorial
C917,Gaming,Common mistakes in Gaming and how to fix them fast,0.8,5000,86,15,7,4,0,Spain,German,comparison;interview;deep-dive
C918,EdTech,Beginner friendly roadmap for mastering EdTech,2.7,5000,50,13,8,3,0,Italy,Spanish,tips;quick-win
C919,Startups,Today we explore Startups fundamentals and build a simple project,2.0,5000,116,21,13,2,0,Italy,Hindi,deep-dive;how-to
C920,Design;Marketing,Today we explore Design fundamentals and build a simple project,1.4,5000,65,8,5,2,0,South Africa,Indonesian,deep-dive
C921,Marketing,Common mistakes in Marketing and how to fix them fast,0.7,5000,33,9,6,2,0,Australia,Spanish,deep-dive;live-demo
C922,Travel;Startups,Five practical tips to improve your Startups workflow,2.4,5000,85,14,10,2,0,Spain,Hindi,behind-the-scenes;review;tips
C923,Personal Growth,Beginner friendly roadmap for mastering Personal Growth,1.2,5000,40,10,5,2,0,Australia,Indonesian,live-demo;interview
C924,Fitness;Marketing,Real world use cases of Marketing explained clearly,1.5,5000,93,10,7,2,0,India,English,comparison;live-demo
C925,Mobile Dev;Career Advice;Personal Growth,Real world use cases of Career Advice explained clearly,3.6,5000,76,12,7,1,0,India,German,comparison;storytime;myth-busting
C926,Personal Growth,Five practical tips to improve your Personal Growth workflow,3.7,5000,48,8,5,2,0,Spain,German,review;storytime
C927,Startups;SaaS,Five practical tips to improve your Startups workflow,1.9,5000,96,32,18,4,0,India,English,myth-busting
C928,Travel;Finance,Common mistakes in Finance and how to fix them fast,4.6,5000,48,11,7,2,0,Mexico,German,comparison;quick-win
C929,Productivity;Study Hacks;Data Science,Beginner friendly roadmap for mastering Productivity,4.2,5000,73,12,9,3,0,Spain,Italian,quick-win
C930,Cooking,Five practical tips to improve your Cooking workflow,1.4,5000,67,17,13,3,0,France,German,tutorial
C931,Gaming;EdTech;Design,Today we explore Gaming fundamentals and build a simple project,4.9,5000,52,10,6,2,0,United Kingdom,French,storytime;deep-dive
C932,EdTech;Design;Finance,Today we explore EdTech fundamentals and build a simple project,3.2,5000,85,14,10,3,0,United States,Indonesian,myth-busting;how-to
C933,Personal Growth,Five practical tips to improve your Personal Growth workflow,4.3,5000,65,12,7,2,0,South Africa,Italian,quick-win;live-demo
C934,Fitness;Cooking;Startups,Today we explore Fitness fundamentals and build a simple project,3.6,5000,113,16,11,3,0,United Kingdom,English,review
C935,Web Dev,Real world use cases of Web Dev explained clearly,2.4,5000,83,4,2,1,0,Brazil,Spanish,vlog
C936,Crypto;Web Dev;Productivity,Today we explore Web Dev fundamentals and build a simple project,2.6,5000,50,12,8,3,0,United Kingdom,Italian,deep-dive;interview
C937,Marketing,Real world use cases of Marketing explained clearly,3.5,5000,67,6,4,2,0,Italy,Italian,quick-win
C938,Gaming,Common mistakes in Gaming and how to fix them fast,4.7,5000,115,23,18,6,0,Mexico,Indonesian,vlog;storytime;case-study
C939,Finance,Today we explore Finance fundamentals and build a simple project,4.8,5000,82,21,12,4,0,France,Italian,storytime;quick-win;live-demo
C940,Cooking;Personal Growth,Breaking down a case study to learn Cooking efficiently,2.4,5000,110,16,8,4,0,Philippines,Italian,behind-the-scenes;quick-win;storytime
C941,Study Hacks,Common mistakes in Study Hacks and how to fix them fast,2.7,5000,67,6,5,2,0,Mexico,Portuguese,live-demo
C942,Travel;Personal Growth;Finance,Real world use cases of Finance explained clearly,2.7,5000,83,14,6,3,0,Germany,Italian,behind-the-scenes;comparison
C943,Marketing,Quick guide to getting started with Marketing step by step,0.8,5000,60,9,4,2,0,Brazil,Portuguese,quick-win;vlog
C944,Mobile Dev;SaaS;Health,Breaking down a case study to learn SaaS efficiently,3.1,5000,88,16,6,2,0,Brazil,Spanish,storytime;quick-win;comparison
C945,Cooking;Travel;Fitness,Breaking down a case study to learn Travel efficiently,2.1,5000,95,25,11,6,0,Mexico,French,deep-dive;review
C946,Productivity;Personal Growth;Career Advice,Beginner friendly roadmap for mastering Productivity,3.0,5000,146,14,8,1,0,United Kingdom,Italian,vlog
C947,Personal Growth;Startups,Common mistakes in Personal Growth and how to fix them fast,3.4,5000,55,3,2,1,0,Indonesia,English,vlog
C948,Fitness;Marketing,Common mistakes in Fitness and how to fix them fast,3.5,5000,89,14,7,2,0,South Africa,English,storytime
C949,Finance;Mobile Dev,Common mistakes in Mobile Dev and how to fix them fast,3.5,5000,63,11,5,3,0,Canada,Italian,myth-busting
C950,AI Tools;Crypto,Real world use cases of AI Tools explained clearly,2.2,5000,129,27,13,7,0,South Africa,Hindi,review;quick-win
C951,Finance;EdTech,Quick guide to getting started with Finance step by step,3.3,5000,53,12,8,4,0,South Africa,English,behind-the-scenes;deep-dive;tutorial
C952,Finance;Web Dev;Fitness,Real world use cases of Fitness explained clearly,4.8,5000,84,19,10,5,0,Australia,Italian,quick-win
C953,Finance;Career Advice;Fitness,Real world use cases of Career Advice explained clearly,2.1,5000,37,6,4,2,0,India,French,storytime;review
C954,Mobile Dev,Common mistakes in Mobile Dev and how to fix them fast,2.2,5000,79,21,15,5,0,Indonesia,Spanish,tips;case-study
