creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag
C752,Fitness;Data Science,Personal finance tips for young professionals in India,10.9,1328,16,1,1,0,0,INDIA,English,deep-dive
C753,EdTech,Feature engineering techniques for better machine learning models,2.2,5237,122,7,4,1,0,INDIA,English,beginner-friendly
C754,Gaming;EdTech,Personal finance tips for young professionals in India,6.7,15105,196,6,2,0,0,INDIA,English,practical
C755,Design;Programming,Cryptocurrency basics and investment strategies,11.2,14590,251,9,3,0,0,INDIA,English,interview;advanced
C756,Cooking;Analytics,Budget travel guide across India,11.7,11258,193,8,2,0,0,INDIA,English,interview
C757,Web Dev,Personal finance tips for young professionals in India,1.4,5882,119,5,2,0,0,INDIA,English,interview;how-to
C758,Fitness,Healthy cooking recipes for busy professionals,7.8,500,3,1,1,0,0,INDIA,English,tutorial
C759,Marketing,Productivity hacks for remote workers,9.3,1060,8,1,1,0,0,INDIA,English,advanced;tips;how-to
C760,Statistics;Health,"Statistics for data science - probability, distributions, and hypothesis testing",9.1,16807,375,22,13,5,0,INDIA,English,deep-dive;tutorial;review
C761,Machine Learning,Machine learning fundamentals explained with real-world projects,4.0,3522,84,4,2,0,0,INDIA,English,advanced
C762,Programming,Breaking into data science without a technical background,9.1,4354,115,8,4,1,0,INDIA,English,tips;how-to;interview
C763,Health,Digital marketing strategies for small businesses,12.1,2591,38,1,1,0,0,INDIA,English,tips;beginner-friendly
C764,Statistics,Essential tools every data scientist should know,9.3,1386,28,1,1,0,0,INDIA,English,practical;deep-dive
C765,Fitness,Cryptocurrency basics and investment strategies,7.2,59137,1023,38,13,3,0,INDIA,English,case-study;how-to;review
C766,AI Tools;Finance,End-to-end data science project walkthrough from data to deployment,2.4,22539,534,25,14,5,0,INDIA,English,how-to;advanced
C767,Crypto,Budget travel guide across India,8.0,22361,353,11,3,0,0,INDIA,English,how-to;review;tutorial
C768,EdTech,SQL essentials for data analysis - from basics to advanced queries,5.5,2919,69,4,1,0,0,INDIA,English,deep-dive;case-study
C769,Career Advice,Feature engineering techniques for better machine learning models,9.9,9033,275,19,12,5,0,INDIA,English,tips;case-study;interview
C770,SQL,End-to-end data science project walkthrough from data to deployment,4.6,9226,150,8,4,1,0,INDIA,English,beginner-friendly;case-study;review
C771,Analytics,Machine learning fundamentals explained with real-world projects,2.1,2683,63,3,2,0,0,INDIA,English,tutorial
C772,Statistics;Web Dev,End-to-end data science project walkthrough from data to deployment,5.7,5541,142,7,5,2,0,INDIA,English,review;advanced
C773,EdTech,Breaking into data science without a technical background,2.3,2557,53,2,1,0,0,INDIA,English,how-to;practical;review
C774,Health;Career Advice,Digital marketing strategies for small businesses,0.7,2001,29,1,1,0,0,INDIA,English,how-to
C775,SQL;Fitness,Data visualization masterclass using Python matplotlib and seaborn,10.3,5276,120,8,4,1,0,INDIA,English,advanced
C776,Health;SQL,Digital marketing strategies for small businesses,12.1,500,4,1,1,0,0,INDIA,English,deep-dive;tips
C777,SQL;Cooking,Career roadmap for aspiring data scientists in 2024,5.8,4198,103,6,2,0,0,INDIA,English,case-study
C778,Machine Learning,End-to-end data science project walkthrough from data to deployment,12.7,27940,755,40,23,7,0,INDIA,English,beginner-friendly;case-study;practical
C779,Statistics,Complete Python tutorial for data science beginners with practical examples,7.5,3410,95,5,3,1,0,INDIA,English,case-study
C780,Statistics,SQL essentials for data analysis - from basics to advanced queries,5.9,2799,71,4,2,0,0,INDIA,English,tips;advanced;beginner-friendly
C781,Statistics,Breaking into data science without a technical background,1.1,1779,50,2,1,0,0,INDIA,English,practical;deep-dive
C782,Finance,Budget travel guide across India,4.3,1032,8,1,1,0,0,INDIA,English,advanced
C783,EdTech,Data visualization masterclass using Python matplotlib and seaborn,1.4,1324,25,1,1,0,0,INDIA,English,interview;tutorial
C784,Web Dev,Fitness routines for desk workers,10.5,562,6,1,1,0,0,INDIA,English,how-to
C785,Gaming,Web development trends and best practices,5.5,4410,91,3,1,0,0,INDIA,English,tips
C786,Statistics,Data visualization masterclass using Python matplotlib and seaborn,12.5,3102,77,5,2,0,0,INDIA,English,tips;deep-dive;how-to
C787,Web Dev,Personal finance tips for young professionals in India,10.7,1752,32,1,1,0,0,INDIA,English,tips
C788,Statistics,End-to-end data science project walkthrough from data to deployment,12.0,15974,389,26,13,4,0,INDIA,English,practical;beginner-friendly
C789,Career Advice;Gaming,SQL essentials for data analysis - from basics to advanced queries,7.3,18395,436,27,18,6,0,INDIA,English,deep-dive
C790,SQL,Breaking into data science without a technical background,9.2,10240,251,17,9,4,0,INDIA,English,how-to;interview;review
C791,Design;Data Science,Fitness routines for desk workers,9.4,3560,73,3,1,0,0,INDIA,English,tutorial
C792,Analytics;Finance,Essential tools every data scientist should know,5.6,4124,88,5,2,0,0,INDIA,English,how-to
C793,Web Dev;SQL,Web development trends and best practices,11.4,6785,87,2,1,0,0,INDIA,English,how-to;tips
C794,Fitness,Productivity hacks for remote workers,2.2,62630,1497,39,13,3,0,INDIA,English,deep-dive
C795,Statistics;Web Dev,Breaking into data science without a technical background,6.5,1149,20,1,1,0,0,INDIA,English,tutorial
C796,Marketing;Data Science,Digital marketing strategies for small businesses,13.0,1623,24,1,1,0,0,INDIA,English,beginner-friendly;deep-dive
C797,Data Science;Gaming,Feature engineering techniques for better machine learning models,9.7,19042,406,21,11,5,0,INDIA,English,tips;deep-dive;beginner-friendly
C798,Fitness;Statistics,Healthy cooking recipes for busy professionals,7.6,4048,71,2,1,0,0,INDIA,English,interview
C799,Programming,Essential tools every data scientist should know,8.1,20046,382,23,12,4,0,INDIA,English,tips;deep-dive;interview
C800,Statistics;Web Dev,End-to-end data science project walkthrough from data to deployment,4.1,2848,72,5,3,1,0,INDIA,English,tips;tutorial;practical
C801,Statistics,"Statistics for data science - probability, distributions, and hypothesis testing",1.9,500,7,1,1,0,0,INDIA,English,interview
C802,Data Science,Career roadmap for aspiring data scientists in 2024,9.6,100000,2571,154,73,30,2,INDIA,English,practical;deep-dive
C803,SQL,SQL essentials for data analysis - from basics to advanced queries,12.9,11842,259,13,8,2,0,INDIA,English,tips;case-study
C804,Web Dev,Personal finance tips for young professionals in India,4.9,2765,45,1,1,0,0,INDIA,English,case-study;tips;interview
C805,Machine Learning,Breaking into data science without a technical background,1.4,7450,171,11,8,3,0,INDIA,English,case-study;practical;review
C806,Machine Learning,Essential tools every data scientist should know,8.4,12983,320,25,13,4,0,INDIA,English,practical;beginner-friendly
C807,Career Advice,End-to-end data science project walkthrough from data to deployment,9.0,1868,43,2,1,0,0,INDIA,English,review;tips
C808,AI Tools;Health,Career roadmap for aspiring data scientists in 2024,2.5,5992,170,10,6,2,0,INDIA,English,beginner-friendly
C809,Programming,Essential tools every data scientist should know,9.4,1976,42,3,1,0,0,INDIA,English,tips;tutorial;practical
C810,Analytics,Feature engineering techniques for better machine learning models,3.9,3402,72,5,2,0,0,INDIA,English,interview;practical
C811,Machine Learning,Data visualization masterclass using Python matplotlib and seaborn,3.4,7364,180,14,9,4,0,INDIA,English,practical;tips
C812,Gaming,Web development trends and best practices,1.0,817,8,1,1,0,0,INDIA,English,case-study;interview;deep-dive
C813,Career Advice,Essential tools every data scientist should know,9.1,6721,177,12,7,2,0,INDIA,English,deep-dive
C814,Programming,Feature engineering techniques for better machine learning models,10.3,6055,151,9,5,1,0,INDIA,English,tips
C815,Statistics;Gaming,Complete Python tutorial for data science beginners with practical examples,5.4,6095,155,10,6,2,0,INDIA,English,review
C816,Analytics,Essential tools every data scientist should know,4.4,500,7,1,1,0,0,INDIA,English,tips
C817,AI Tools,"Statistics for data science - probability, distributions, and hypothesis testing",12.9,12840,370,30,16,6,0,INDIA,English,how-to;tips
C818,Data Science,"Statistics for data science - probability, distributions, and hypothesis testing",11.3,4081,90,4,1,0,0,INDIA,English,advanced;deep-dive
C819,Productivity,Productivity hacks for remote workers,13.5,4674,61,2,1,0,0,INDIA,English,case-study;practical
C820,Machine Learning,SQL essentials for data analysis - from basics to advanced queries,0.5,3825,77,6,3,1,0,INDIA,English,tutorial;deep-dive
C821,Marketing,Fitness routines for desk workers,13.8,14911,295,11,5,0,0,INDIA,English,advanced;interview
C822,Python;Web Dev,Data visualization masterclass using Python matplotlib and seaborn,6.8,500,7,1,1,0,0,INDIA,English,deep-dive;interview
C823,AI Tools;Health,SQL essentials for data analysis - from basics to advanced queries,0.9,12183,265,18,8,3,0,INDIA,English,review
C824,Data Science,Breaking into data science without a technical background,13.1,863,11,1,1,0,0,INDIA,English,practical;tutorial;case-study
C825,AI Tools,Data visualization masterclass using Python matplotlib and seaborn,11.2,7000,163,10,4,1,0,INDIA,English,deep-dive;advanced
C826,Analytics,Data visualization masterclass using Python matplotlib and seaborn,1.9,5292,138,8,4,1,0,INDIA,English,practical
C827,Programming;Web Dev,Essential tools every data scientist should know,10.3,999,17,1,1,0,0,INDIA,English,tutorial
C828,Web Dev,Budget travel guide across India,8.8,11160,185,6,1,0,0,INDIA,English,how-to
C829,Python;Fitness,Feature engineering techniques for better machine learning models,7.9,8593,177,12,9,3,0,INDIA,English,practical
C830,Marketing;Programming,Digital marketing strategies for small businesses,5.8,973,7,1,1,0,0,INDIA,English,deep-dive;interview;review
C831,Machine Learning;Web Dev,SQL essentials for data analysis - from basics to advanced queries,7.2,9087,172,6,2,0,0,INDIA,English,practical;review
C832,Programming,Machine learning fundamentals explained with real-world projects,12.1,3482,86,5,3,1,0,INDIA,English,beginner-friendly
C833,Crypto,Personal finance tips for young professionals in India,13.2,6112,114,4,1,0,0,INDIA,English,case-study;deep-dive
C834,Programming,End-to-end data science project walkthrough from data to deployment,2.4,4199,96,5,2,0,0,INDIA,English,review;practical
C835,Gaming;AI Tools,Gaming industry insights and career opportunities,6.7,500,4,1,1,0,0,INDIA,English,tips;beginner-friendly
C836,Machine Learning,End-to-end data science project walkthrough from data to deployment,2.4,1465,31,1,1,0,0,INDIA,English,interview
C837,SQL,Essential tools every data scientist should know,4.9,4620,104,6,2,0,0,INDIA,English,how-to
C838,Analytics;Finance,SQL essentials for data analysis - from basics to advanced queries,13.6,5592,152,6,4,1,0,INDIA,English,tutorial
C839,Statistics;Design,Feature engineering techniques for better machine learning models,4.3,6431,162,7,3,1,0,INDIA,English,tutorial
C840,Gaming,UI/UX design principles for beginners,2.9,839,9,1,1,0,0,INDIA,English,tips;how-to;deep-dive
C841,Fitness;Python,Cryptocurrency basics and investment strategies,8.2,7003,121,5,1,0,0,INDIA,English,advanced
C842,Data Science,Essential tools every data scientist should know,11.2,5944,177,10,5,1,0,INDIA,English,tutorial;beginner-friendly
C843,Career Advice,End-to-end data science project walkthrough from data to deployment,10.9,761,11,1,1,0,0,INDIA,English,deep-dive;how-to
C844,Programming,Breaking into data science without a technical background,11.6,1355,32,1,1,0,0,INDIA,English,practical;tutorial
C845,Machine Learning;Crypto,Career roadmap for aspiring data scientists in 2024,9.2,13784,323,17,9,3,0,INDIA,English,advanced;tutorial
C846,SQL,SQL essentials for data analysis - from basics to advanced queries,9.2,1221,24,1,1,0,0,INDIA,English,interview
C847,Web Dev;Programming,UI/UX design principles for beginners,3.7,9070,170,5,1,0,0,INDIA,English,beginner-friendly
C848,Analytics;Finance,Feature engineering techniques for better machine learning models,2.0,12581,250,14,6,2,0,INDIA,English,how-to;practical
C849,Python;Cooking,Career roadmap for aspiring data scientists in 2024,11.0,55580,1457,76,40,13,0,INDIA,English,case-study;advanced;how-to
C850,Career Advice,"Statistics for data science - probability, distributions, and hypothesis testing",3.9,10561,248,12,7,3,0,INDIA,English,interview
C851,Web Dev,Digital marketing strategies for small businesses,10.1,5940,85,3,1,0,0,INDIA,English,advanced;tutorial;deep-dive
C852,Programming,Data visualization masterclass using Python matplotlib and seaborn,6.3,11657,319,15,9,3,0,INDIA,English,case-study;practical;tips
C853,Marketing,Cryptocurrency basics and investment strategies,1.6,3287,55,2,1,0,0,INDIA,English,deep-dive
C854,AI Tools,Data visualization masterclass using Python matplotlib and seaborn,9.6,5781,134,8,3,0,0,INDIA,English,tips
C855,Health,Healthy cooking recipes for busy professionals,13.0,1114,14,1,1,0,0,INDIA,English,how-to;tutorial;deep-dive
C856,Python,Career roadmap for aspiring data scientists in 2024,8.4,772,16,1,1,0,0,INDIA,English,review;advanced
C857,Machine Learning;Health,"Statistics for data science - probability, distributions, and hypothesis testing",9.1,693,13,1,1,0,0,INDIA,English,deep-dive
C858,SQL,Breaking into data science without a technical background,13.4,1172,24,1,1,0,0,INDIA,English,review;deep-dive
C859,SQL,Machine learning fundamentals explained with real-world projects,7.8,14579,386,20,14,4,0,INDIA,English,how-to;deep-dive
C860,Fitness;AI Tools,Healthy cooking recipes for busy professionals,11.2,7506,149,4,1,0,0,INDIA,English,deep-dive
C861,Statistics,Complete Python tutorial for data science beginners with practical examples,12.9,3010,58,3,1,0,0,INDIA,English,practical;tutorial
C862,Statistics,Data visualization masterclass using Python matplotlib and seaborn,4.3,1300,25,1,1,0,0,INDIA,English,advanced
C863,Analytics,Breaking into data science without a technical background,5.5,68014,1649,126,65,26,1,INDIA,English,tips
C864,Programming,Career roadmap for aspiring data scientists in 2024,11.4,10737,229,11,7,3,0,INDIA,English,beginner-friendly;case-study
C865,AI Tools,"Statistics for data science - probability, distributions, and hypothesis testing",6.0,3736,92,6,3,1,0,INDIA,English,tutorial;tips;advanced
C866,EdTech;Travel,Feature engineering techniques for better machine learning models,2.8,1237,28,1,1,0,0,INDIA,English,tutorial;advanced
C867,Career Advice,Career roadmap for aspiring data scientists in 2024,13.4,11924,224,14,8,2,0,INDIA,English,tutorial
C868,Finance;Data Science,Digital marketing strategies for small businesses,8.3,9317,144,3,1,0,0,INDIA,English,how-to;deep-dive
C869,AI Tools,Data visualization masterclass using Python matplotlib and seaborn,12.9,19664,501,32,22,6,0,INDIA,English,case-study
C870,Statistics;Cooking,Machine learning fundamentals explained with real-world projects,5.7,2329,54,3,1,0,0,INDIA,English,review;beginner-friendly
C871,AI Tools,Complete Python tutorial for data science beginners with practical examples,10.6,11362,288,17,8,3,0,INDIA,English,deep-dive;advanced;review
C872,Statistics,"Statistics for data science - probability, distributions, and hypothesis testing",6.4,45523,1030,65,40,14,1,INDIA,English,how-to;tutorial
C873,Career Advice,Breaking into data science without a technical background,5.2,749,13,1,1,0,0,INDIA,English,tutorial
C874,Programming,Essential tools every data scientist should know,12.2,2600,59,2,1,0,0,INDIA,English,beginner-friendly;review;case-study
C875,Health;AI Tools,Healthy cooking recipes for busy professionals,7.2,8312,132,4,1,0,0,INDIA,English,interview
C876,Python,Breaking into data science without a technical background,8.9,1766,41,3,1,0,0,INDIA,English,deep-dive
C877,Marketing,Budget travel guide across India,13.1,2082,34,1,1,0,0,INDIA,English,practical;interview
C878,AI Tools;Gaming,Essential tools every data scientist should know,4.4,1441,26,1,1,0,0,INDIA,English,case-study;tutorial
C879,Crypto,Digital marketing strategies for small businesses,13.4,4119,69,2,1,0,0,INDIA,English,case-study;deep-dive
C880,AI Tools;Web Dev,Feature engineering techniques for better machine learning models,7.3,2436,67,4,2,1,0,INDIA,English,review;advanced
C881,Gaming,Gaming industry insights and career opportunities,3.1,52852,799,22,13,3,0,INDIA,English,deep-dive
C882,Fitness,Personal finance tips for young professionals in India,5.5,15267,274,7,2,0,0,INDIA,English,beginner-friendly
C883,Programming,Data visualization masterclass using Python matplotlib and seaborn,13.4,2601,63,3,1,0,0,INDIA,English,interview;beginner-friendly;practical
C884,Data Science,SQL essentials for data analysis - from basics to advanced queries,1.5,3711,101,7,3,1,0,INDIA,English,advanced
C885,Machine Learning,End-to-end data science project walkthrough from data to deployment,1.6,7104,161,10,5,2,0,INDIA,English,deep-dive;interview
C886,Cooking,Budget travel guide across India,7.7,7370,116,4,2,0,0,INDIA,English,interview
C887,AI Tools;Marketing,Career roadmap for aspiring data scientists in 2024,5.8,5066,136,7,4,1,0,INDIA,English,review;interview
C888,Crypto,Web development trends and best practices,10.7,684,4,1,1,0,0,INDIA,English,beginner-friendly
C889,AI Tools,Career roadmap for aspiring data scientists in 2024,4.4,3970,81,6,2,0,0,INDIA,English,tutorial;advanced;review
C890,Design,Gaming industry insights and career opportunities,11.2,7230,113,5,2,0,0,INDIA,English,review;deep-dive;practical
C891,Cooking,Digital marketing strategies for small businesses,5.5,3708,44,1,1,0,0,INDIA,English,tips
C892,Cooking,Web development trends and best practices,13.6,8318,132,5,1,0,0,INDIA,English,tutorial;beginner-friendly;advanced
C893,Productivity;AI Tools,Productivity hacks for remote workers,9.9,1096,14,1,1,0,0,INDIA,English,advanced
C894,Machine Learning;Travel,Feature engineering techniques for better machine learning models,13.4,4190,86,4,2,1,0,INDIA,English,case-study
C895,Programming;Cooking,SQL essentials for data analysis - from basics to advanced queries,2.1,2324,53,3,2,0,0,INDIA,English,deep-dive
C896,EdTech,Breaking into data science without a technical background,4.6,1382,30,2,1,0,0,INDIA,English,tips;tutorial
C897,AI Tools;Marketing,Essential tools every data scientist should know,8.2,4999,112,6,2,0,0,INDIA,English,deep-dive
C898,Gaming;SQL,Web development trends and best practices,1.1,7092,121,5,1,0,0,INDIA,English,case-study;how-to
C899,Web Dev;Data Science,Fitness routines for desk workers,7.6,5811,93,4,1,0,0,INDIA,English,beginner-friendly
C900,Python,"Statistics for data science - probability, distributions, and hypothesis testing",11.7,5367,140,10,6,2,0,INDIA,English,interview
C901,Cooking,Web development trends and best practices,12.0,2375,36,1,1,0,0,INDIA,English,tutorial
C902,Crypto,UI/UX design principles for beginners,0.9,7520,80,3,1,0,0,INDIA,English,advanced
C903,EdTech;Gaming,Breaking into data science without a technical background,13.6,2618,68,3,1,0,0,INDIA,English,tutorial;beginner-friendly;review
C904,Machine Learning,Complete Python tutorial for data science beginners with practical examples,6.9,2112,44,2,1,0,0,INDIA,English,case-study
C905,AI Tools,Feature engineering techniques for better machine learning models,8.8,4172,113,6,2,0,0,INDIA,English,advanced;review;tips
C906,Travel;Career Advice,UI/UX design principles for beginners,13.3,12603,233,9,4,1,0,INDIA,English,practical;interview
C907,Programming,Feature engineering techniques for better machine learning models,8.7,7587,154,6,2,0,0,INDIA,English,advanced;review;case-study
C908,Productivity;AI Tools,Healthy cooking recipes for busy professionals,4.8,7340,111,1,1,0,0,INDIA,English,case-study
C909,SQL,Data visualization masterclass using Python matplotlib and seaborn,6.4,7251,173,12,5,1,0,INDIA,English,case-study;advanced
C910,Analytics;Crypto,Breaking into data science without a technical background,2.8,727,14,1,1,0,0,INDIA,English,review;practical
C911,Statistics,Machine learning fundamentals explained with real-world projects,11.4,642,11,1,1,0,0,INDIA,English,how-to;advanced;practical
C912,AI Tools;Marketing,Career roadmap for aspiring data scientists in 2024,6.5,28729,626,50,33,15,0,INDIA,English,interview;deep-dive
C913,Crypto;Analytics,Personal finance tips for young professionals in India,3.6,1197,16,1,1,0,0,INDIA,English,case-study
C914,Productivity,Web development trends and best practices,3.1,2430,32,1,1,0,0,INDIA,English,practical
C915,Crypto,Digital marketing strategies for small businesses,11.0,1148,16,1,1,0,0,INDIA,English,beginner-friendly
C916,SQL;Marketing,Machine learning fundamentals explained with real-world projects,12.3,3962,84,6,2,0,0,INDIA,English,how-to
C917,AI Tools,End-to-end data science project walkthrough from data to deployment,10.6,4812,124,8,5,1,0,INDIA,English,practical;tips
C918,EdTech,Breaking into data science without a technical background,7.6,500,8,1,1,0,0,INDIA,English,review
C919,Gaming,Budget travel guide across India,6.9,727,4,1,1,0,0,INDIA,English,advanced;beginner-friendly
C920,AI Tools,Complete Python tutorial for data science beginners with practical examples,13.1,11095,269,12,9,3,0,INDIA,English,review;deep-dive;how-to
C921,EdTech;Travel,Essential tools every data scientist should know,5.9,5436,117,7,4,1,0,INDIA,English,review
C922,Crypto,UI/UX design principles for beginners,11.2,36686,480,21,11,3,0,INDIA,English,advanced
C923,AI Tools,Breaking into data science without a technical background,1.4,2343,48,3,1,0,0,INDIA,English,deep-dive
C924,EdTech,SQL essentials for data analysis - from basics to advanced queries,8.6,9725,254,16,10,4,0,INDIA,English,advanced;interview;review
C925,Machine Learning,End-to-end data science project walkthrough from data to deployment,8.2,10074,227,15,9,4,0,INDIA,English,case-study;tips;deep-dive
C926,Career Advice,Complete Python tutorial for data science beginners with practical examples,3.0,7085,155,11,5,2,0,INDIA,English,tips
C927,Python,Complete Python tutorial for data science beginners with practical examples,0.7,19408,487,26,13,6,0,INDIA,English,beginner-friendly;advanced;tips
C928,Statistics,Data visualization masterclass using Python matplotlib and seaborn,5.0,8022,166,10,4,1,0,INDIA,English,how-to;deep-dive;tips
C929,Productivity,Healthy cooking recipes for busy professionals,4.3,2081,36,1,1,0,0,INDIA,English,case-study;practical;review
C930,Crypto,Fitness routines for desk workers,0.8,4306,82,3,1,0,0,INDIA,English,how-to;beginner-friendly
C931,Machine Learning,Machine learning fundamentals explained with real-world projects,13.3,5491,163,9,5,2,0,INDIA,English,practical;case-study;beginner-friendly
C932,Crypto;Statistics,Budget travel guide across India,12.4,6535,116,4,1,0,0,INDIA,English,review
C933,Cooking;EdTech,UI/UX design principles for beginners,9.2,3201,47,1,1,0,0,INDIA,English,case-study;review
C934,Data Science;Cooking,Essential tools every data scientist should know,10.3,27920,590,42,25,10,1,INDIA,English,how-to
C935,SQL,Machine learning fundamentals explained with real-world projects,11.7,6476,178,10,7,2,0,INDIA,English,advanced
C936,Crypto,Personal finance tips for young professionals in India,13.9,7420,146,5,2,0,0,INDIA,English,practical
C937,Machine Learning,Breaking into data science without a technical background,13.2,1728,35,2,1,0,0,INDIA,English,tips
C938,SQL;Finance,Essential tools every data scientist should know,7.4,1583,37,3,1,0,0,INDIA,English,interview;advanced;tutorial
C939,Crypto;Programming,Gaming industry insights and career opportunities,6.3,11205,210,7,3,0,0,INDIA,English,practical;case-study;deep-dive
C940,Gaming,Web development trends and best practices,9.1,2965,52,1,1,0,0,INDIA,English,review
C941,Programming,"Statistics for data science - probability, distributions, and hypothesis testing",6.2,14491,321,26,14,5,0,INDIA,English,tips;advanced
C942,Marketing,Gaming industry insights and career opportunities,9.1,957,10,1,1,0,0,INDIA,English,case-study
C943,Career Advice,"Statistics for data science - probability, distributions, and hypothesis testing",1.9,2530,51,2,1,0,0,INDIA,English,interview
C944,Analytics;Travel,Machine learning fundamentals explained with real-world projects,1.3,11055,302,20,13,5,0,INDIA,English,deep-dive;tutorial
C945,Crypto;SQL,Personal finance tips for young professionals in India,8.6,9191,177,9,4,1,0,INDIA,English,case-study
C946,Fitness,UI/UX design principles for beginners,1.0,3760,65,1,1,0,0,INDIA,English,interview;how-to
C947,AI Tools,Essential tools every data scientist should know,12.0,11599,264,16,8,3,0,INDIA,English,practical;how-to
C948,Statistics;Travel,Data visualization masterclass using Python matplotlib and seaborn,9.5,27435,592,40,23,10,1,INDIA,English,review
C949,Career Advice,Career roadmap for aspiring data scientists in 2024,11.9,5335,157,12,8,3,0,INDIA,English,advanced
C950,Statistics,Breaking into data science without a technical background,12.0,2385,60,3,1,0,0,INDIA,English,interview;advanced;practical
C951,EdTech,Career roadmap for aspiring data scientists in 2024,11.2,21923,482,37,19,8,1,INDIA,English,advanced
C952,Finance,Web development trends and best practices,5.8,3890,74,2,1,0,0,INDIA,English,tutorial
C953,EdTech,Complete Python tutorial for data science beginners with practical examples,2.7,1742,39,2,1,0,0,INDIA,English,case-study;how-to;tips
C954,SQL;Web Dev,Essential tools every data scientist should know,11.4,3725,104,6,2,0,0,INDIA,English,tutorial
C955,Statistics,Career roadmap for aspiring data scientists in 2024,8.9,43134,1079,58,31,12,1,INDIA,English,how-to
C956,Gaming,UI/UX design principles for beginners,11.5,3261,58,2,1,0,0,INDIA,English,interview
C957,Analytics,"Statistics for data science - probability, distributions, and hypothesis testing",10.4,5670,135,8,6,2,0,INDIA,English,tips
C958,AI Tools;Web Dev,SQL essentials for data analysis - from basics to advanced queries,6.7,1073,16,1,1,0,0,INDIA,English,deep-dive
C959,Python;Cooking,Essential tools every data scientist should know,1.8,1600,42,3,1,0,0,INDIA,English,tutorial;case-study
C960,Cooking;SQL,Personal finance tips for young professionals in India,2.7,6915,101,2,1,0,0,INDIA,English,practical
C961,SQL,Feature engineering techniques for better machine learning models,6.8,2897,62,3,2,0,0,INDIA,English,review;advanced;case-study
C962,AI Tools;Crypto,Data visualization masterclass using Python matplotlib and seaborn,9.6,1968,44,2,1,0,0,INDIA,English,tips;beginner-friendly
C963,EdTech,Career roadmap for aspiring data scientists in 2024,1.6,13348,404,25,17,5,0,INDIA,English,advanced;deep-dive
C964,EdTech;Health,Complete Python tutorial for data science beginners with practical examples,10.7,2074,56,3,1,0,0,INDIA,English,advanced
C965,Productivity,Personal finance tips for young professionals in India,6.0,7051,102,4,1,0,0,INDIA,English,review
C966,Gaming,Productivity hacks for remote workers,2.5,3859,47,1,1,0,0,INDIA,English,how-to
C967,SQL,Essential tools every data scientist should know,13.1,11616,248,14,8,2,0,INDIA,English,tips;deep-dive
C968,Data Science,Career roadmap for aspiring data scientists in 2024,9.9,5155,110,5,3,1,0,INDIA,English,practical;tips
C969,SQL,Machine learning fundamentals explained with real-world projects,13.3,4476,108,7,4,1,0,INDIA,English,interview;advanced
C970,Machine Learning,Feature engineering techniques for better machine learning models,7.4,9024,209,11,6,2,0,INDIA,English,case-study
C971,Python,Feature engineering techniques for better machine learning models,3.1,1166,22,1,1,0,0,INDIA,English,tips
C972,Statistics,Machine learning fundamentals explained with real-world projects,4.4,2283,57,3,1,0,0,INDIA,English,tips;review
C973,Crypto,Cryptocurrency basics and investment strategies,7.8,985,10,1,1,0,0,INDIA,English,tutorial;case-study
C974,EdTech,Feature engineering techniques for better machine learning models,10.4,4241,123,6,3,1,0,INDIA,English,beginner-friendly
C975,Gaming;Programming,Budget travel guide across India,10.5,4174,81,3,1,0,0,INDIA,English,how-to;beginner-friendly
C976,EdTech,End-to-end data science project walkthrough from data to deployment,11.0,17595,422,28,11,5,0,INDIA,English,deep-dive
C977,AI Tools,SQL essentials for data analysis - from basics to advanced queries,8.0,7479,174,12,8,3,0,INDIA,English,interview;advanced;review
C978,AI Tools,Career roadmap for aspiring data scientists in 2024,8.4,33242,938,66,44,18,0,INDIA,English,tutorial;deep-dive
C979,Python,Feature engineering techniques for better machine learning models,4.9,4646,110,6,4,1,0,INDIA,English,tips;interview
C980,Statistics;Design,Machine learning fundamentals explained with real-world projects,10.4,1702,28,1,1,0,0,INDIA,English,review
C981,Analytics,SQL essentials for data analysis - from basics to advanced queries,9.0,23325,554,35,21,8,0,INDIA,English,deep-dive;how-to;advanced
C982,Statistics,SQL essentials for data analysis - from basics to advanced queries,10.7,26730,679,42,27,7,0,INDIA,English,how-to;review
C983,Crypto,Personal finance tips for young professionals in India,2.1,3223,66,2,1,0,0,INDIA,English,interview;tips;deep-dive
C984,Python;Gaming,"Statistics for data science - probability, distributions, and hypothesis testing",6.8,3680,99,5,2,0,0,INDIA,English,deep-dive
C985,Gaming,Productivity hacks for remote workers,9.9,6331,93,3,1,0,0,INDIA,English,practical;how-to
C986,Programming,Feature engineering techniques for better machine learning models,8.9,4119,119,6,3,1,0,INDIA,English,case-study;deep-dive
C987,Programming,SQL essentials for data analysis - from basics to advanced queries,6.6,3145,93,5,3,1,0,INDIA,English,how-to;deep-dive;review
C988,Statistics,Complete Python tutorial for data science beginners with practical examples,11.9,5740,161,10,6,2,0,INDIA,English,advanced;interview
C989,Analytics,End-to-end data science project walkthrough from data to deployment,13.9,52809,1047,72,47,23,3,INDIA,English,tutorial;how-to;review
C990,Web Dev,Healthy cooking recipes for busy professionals,5.5,11741,283,9,2,0,0,INDIA,English,review
C991,Programming,Essential tools every data scientist should know,12.3,12980,323,14,8,3,0,INDIA,English,tips
